display_name,first_name,id,last_name,party,state,year
Nickles (R-OK),Don,S158,Nickles,R,OK,1989
Adams (D-WA),Brock,S180,Adams,D,WA,1989
Armstrong (R-CO),William,S134,Armstrong,R,CO,1989
Baucus (D-MT),Max,S127,Baucus,D,MT,1989
Bentsen (D-TX),Lloyd,S009,Bentsen,D,TX,1989
Biden (D-DE),Joseph,S010,Biden,D,DE,1989
Bingaman (D-NM),Jeff,S167,Bingaman,D,NM,1989
Bond (R-MO),Christopher,S200,Bond,R,MO,1989
Boren (D-OK),David,S128,Boren,D,OK,1989
Boschwitz (R-MN),Rudy,S135,Boschwitz,R,MN,1989
Bradley (D-NJ),Bill,S132,Bradley,D,NJ,1989
Breaux (D-LA),John,S179,Breaux,D,LA,1989
Bryan (D-NV),Richard,S206,Bryan,D,NV,1989
Bumpers (D-AR),Dale,S014,Bumpers,D,AR,1989
Burdick (D-ND),Quentin,S015,Burdick,D,ND,1989
Burns (R-MT),Conrad,S211,Burns,R,MT,1989
Byrd (D-WV),Robert,S017,Byrd,D,WV,1989
Chafee (R-RI),John,S116,Chafee,R,RI,1989
Coats (R-IN),Dan,S212,Coats,R,IN,1989
Cochran (R-MS),Thad,S136,Cochran,R,MS,1989
Cohen (R-ME),William,S137,Cohen,R,ME,1989
Conrad (D-ND),Kent,S201,Conrad,D,ND,1989
Cranston (D-CA),Alan,S023,Cranston,D,CA,1989
D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY,1989
Danforth (R-MO),John,S108,Danforth,R,MO,1989
Daschle (D-SD),Thomas,S185,Daschle,D,SD,1989
DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ,1989
Dixon (D-IL),Alan,S149,Dixon,D,IL,1989
Dodd (D-CT),Christopher,S150,Dodd,D,CT,1989
Dole (R-KS),Bob,S026,Dole,R,KS,1989
Domenici (R-NM),Pete,S027,Domenici,R,NM,1989
Durenberger (R-MN),Dave,S133,Durenberger,R,MN,1989
Exon (D-NE),J.,S129,Exon,D,NE,1989
Ford (D-KY),Wendell,S033,Ford,D,KY,1989
Fowler (D-GA),Wyche,S183,Fowler,D,GA,1989
Garn (R-UT),Jake,S034,Garn,R,UT,1989
Glenn (D-OH),John,S035,Glenn,D,OH,1989
Gore (D-TN),Albert,S170,Gore,D,TN,1989
Gorton (R-WA),Slade,S152,Gorton,R,WA,1989
Graham (D-FL),Bob,S199,Graham,D,FL,1989
Gramm (R-TX),Phil,S171,Gramm,R,TX,1989
Grassley (R-IA),Chuck,S153,Grassley,R,IA,1989
Harkin (D-IA),Tom,S172,Harkin,D,IA,1989
Hatch (R-UT),Orrin,S118,Hatch,R,UT,1989
Hatfield (R-OR),Mark,S044,Hatfield,R,OR,1989
Heflin (D-AL),Howell,S130,Heflin,D,AL,1989
Heinz (R-PA),John,S115,Heinz,R,PA,1989
Helms (R-NC),Jesse,S046,Helms,R,NC,1989
Hollings (D-SC),Ernest,S047,Hollings,D,SC,1989
Humphrey (R-NH),Gordon,S138,Humphrey,R,NH,1989
Inouye (D-HI),Daniel,S051,Inouye,D,HI,1989
Jeffords (R-VT),James,S204,Jeffords,R,VT,1989
Johnston (D-LA),J.,S054,Johnston,D,LA,1989
Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS,1989
Kasten (R-WI),Robert,S155,Kasten,R,WI,1989
Kennedy (D-MA),Edward,S055,Kennedy,D,MA,1989
Kerrey (D-NE),J.,S208,Kerrey,D,NE,1989
Kerry (D-MA),John,S173,Kerry,D,MA,1989
Kohl (D-WI),Herb,S209,Kohl,D,WI,1989
Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ,1989
Leahy (D-VT),Patrick,S057,Leahy,D,VT,1989
Levin (D-MI),Carl,S131,Levin,D,MI,1989
Lieberman (D-CT),Joseph,S210,Lieberman,D,CT,1989
Lott (R-MS),Trent,S203,Lott,R,MS,1989
Lugar (R-IN),Richard,S105,Lugar,R,IN,1989
Mack (R-FL),Connie,S205,Mack,R,FL,1989
Matsunaga (D-HI),Spark,S104,Matsunaga,D,HI,1989
McCain (R-AZ),John,S197,McCain,R,AZ,1989
McClure (R-ID),James,S063,McClure,R,ID,1989
McConnell (R-KY),Mitch,S174,McConnell,R,KY,1989
Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH,1989
Mikulski (D-MD),Barbara,S182,Mikulski,D,MD,1989
Mitchell (D-ME),George,S144,Mitchell,D,ME,1989
Moynihan (D-NY),Daniel,S113,Moynihan,D,NY,1989
Murkowski (R-AK),Frank,S157,Murkowski,R,AK,1989
Nunn (D-GA),Sam,S074,Nunn,D,GA,1989
Packwood (R-OR),Bob,S075,Packwood,R,OR,1989
Pell (D-RI),Claiborne,S078,Pell,D,RI,1989
Pressler (R-SD),Larry,S141,Pressler,R,SD,1989
Pryor (D-AR),David,S125,Pryor,D,AR,1989
Reid (D-NV),Harry,S198,Reid,D,NV,1989
Riegle (D-MI),Donald,S107,Riegle,D,MI,1989
Robb (D-VA),Charles,S207,Robb,D,VA,1989
Rockefeller (D-WV),John,S176,Rockefeller,D,WV,1989
Roth (R-DE),William,S083,Roth,R,DE,1989
Rudman (R-NH),Warren,S160,Rudman,R,NH,1989
Sanford (D-NC),Terry,S178,Sanford,D,NC,1989
Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD,1989
Sasser (D-TN),Jim,S117,Sasser,D,TN,1989
Shelby (D-AL),Richard,S184,Shelby,D,AL,1989
Simon (D-IL),Paul,S175,Simon,D,IL,1989
Simpson (R-WY),Alan,S142,Simpson,R,WY,1989
Specter (R-PA),Arlen,S161,Specter,R,PA,1989
Stevens (R-AK),Ted,S090,Stevens,R,AK,1989
Symms (R-ID),Steve,S162,Symms,R,ID,1989
Thurmond (R-SC),Strom,S096,Thurmond,R,SC,1989
Wallop (R-WY),Malcolm,S119,Wallop,R,WY,1989
Warner (R-VA),John,S143,Warner,R,VA,1989
Wilson (R-CA),Pete,S165,Wilson,R,CA,1989
Wirth (D-CO),Timothy,S181,Wirth,D,CO,1989
Bond (R-MO),Christopher,S200,Bond,R,MO,1990
Burns (R-MT),Conrad,S211,Burns,R,MT,1990
Chafee (R-RI),John,S116,Chafee,R,RI,1990
Coats (R-IN),Dan,S212,Coats,R,IN,1990
Cochran (R-MS),Thad,S136,Cochran,R,MS,1990
D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY,1990
Danforth (R-MO),John,S108,Danforth,R,MO,1990
Dole (R-KS),Bob,S026,Dole,R,KS,1990
Domenici (R-NM),Pete,S027,Domenici,R,NM,1990
Durenberger (R-MN),Dave,S133,Durenberger,R,MN,1990
Garn (R-UT),Jake,S034,Garn,R,UT,1990
Gramm (R-TX),Phil,S171,Gramm,R,TX,1990
Grassley (R-IA),Chuck,S153,Grassley,R,IA,1990
Hatch (R-UT),Orrin,S118,Hatch,R,UT,1990
Hatfield (R-OR),Mark,S044,Hatfield,R,OR,1990
Heinz (R-PA),John,S115,Heinz,R,PA,1990
Humphrey (R-NH),Gordon,S138,Humphrey,R,NH,1990
Jeffords (R-VT),James,S204,Jeffords,R,VT,1990
Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS,1990
Lott (R-MS),Trent,S203,Lott,R,MS,1990
Lugar (R-IN),Richard,S105,Lugar,R,IN,1990
Mack (R-FL),Connie,S205,Mack,R,FL,1990
McCain (R-AZ),John,S197,McCain,R,AZ,1990
McClure (R-ID),James,S063,McClure,R,ID,1990
McConnell (R-KY),Mitch,S174,McConnell,R,KY,1990
Murkowski (R-AK),Frank,S157,Murkowski,R,AK,1990
Nickles (R-OK),Don,S158,Nickles,R,OK,1990
Packwood (R-OR),Bob,S075,Packwood,R,OR,1990
Roth (R-DE),William,S083,Roth,R,DE,1990
Rudman (R-NH),Warren,S160,Rudman,R,NH,1990
Simpson (R-WY),Alan,S142,Simpson,R,WY,1990
Specter (R-PA),Arlen,S161,Specter,R,PA,1990
Stevens (R-AK),Ted,S090,Stevens,R,AK,1990
Symms (R-ID),Steve,S162,Symms,R,ID,1990
Thurmond (R-SC),Strom,S096,Thurmond,R,SC,1990
Wallop (R-WY),Malcolm,S119,Wallop,R,WY,1990
Warner (R-VA),John,S143,Warner,R,VA,1990
Breaux (D-LA),John,S179,Breaux,D,LA,1990
Adams (D-WA),Brock,S180,Adams,D,WA,1990
Armstrong (R-CO),William,S134,Armstrong,R,CO,1990
Baucus (D-MT),Max,S127,Baucus,D,MT,1990
Bentsen (D-TX),Lloyd,S009,Bentsen,D,TX,1990
Biden (D-DE),Joseph,S010,Biden,D,DE,1990
Bingaman (D-NM),Jeff,S167,Bingaman,D,NM,1990
Boren (D-OK),David,S128,Boren,D,OK,1990
Boschwitz (R-MN),Rudy,S135,Boschwitz,R,MN,1990
Bradley (D-NJ),Bill,S132,Bradley,D,NJ,1990
Bryan (D-NV),Richard,S206,Bryan,D,NV,1990
Bumpers (D-AR),Dale,S014,Bumpers,D,AR,1990
Burdick (D-ND),Quentin,S015,Burdick,D,ND,1990
Byrd (D-WV),Robert,S017,Byrd,D,WV,1990
Cohen (R-ME),William,S137,Cohen,R,ME,1990
Conrad (D-ND),Kent,S201,Conrad,D,ND,1990
Cranston (D-CA),Alan,S023,Cranston,D,CA,1990
Daschle (D-SD),Thomas,S185,Daschle,D,SD,1990
DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ,1990
Dixon (D-IL),Alan,S149,Dixon,D,IL,1990
Dodd (D-CT),Christopher,S150,Dodd,D,CT,1990
Exon (D-NE),J.,S129,Exon,D,NE,1990
Ford (D-KY),Wendell,S033,Ford,D,KY,1990
Fowler (D-GA),Wyche,S183,Fowler,D,GA,1990
Glenn (D-OH),John,S035,Glenn,D,OH,1990
Gore (D-TN),Albert,S170,Gore,D,TN,1990
Gorton (R-WA),Slade,S152,Gorton,R,WA,1990
Graham (D-FL),Bob,S199,Graham,D,FL,1990
Harkin (D-IA),Tom,S172,Harkin,D,IA,1990
Heflin (D-AL),Howell,S130,Heflin,D,AL,1990
Helms (R-NC),Jesse,S046,Helms,R,NC,1990
Hollings (D-SC),Ernest,S047,Hollings,D,SC,1990
Inouye (D-HI),Daniel,S051,Inouye,D,HI,1990
Johnston (D-LA),J.,S054,Johnston,D,LA,1990
Kasten (R-WI),Robert,S155,Kasten,R,WI,1990
Kennedy (D-MA),Edward,S055,Kennedy,D,MA,1990
Kerrey (D-NE),J.,S208,Kerrey,D,NE,1990
Kerry (D-MA),John,S173,Kerry,D,MA,1990
Kohl (D-WI),Herb,S209,Kohl,D,WI,1990
Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ,1990
Leahy (D-VT),Patrick,S057,Leahy,D,VT,1990
Levin (D-MI),Carl,S131,Levin,D,MI,1990
Lieberman (D-CT),Joseph,S210,Lieberman,D,CT,1990
Matsunaga (D-HI),Spark,S104,Matsunaga,D,HI,1990
Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH,1990
Mikulski (D-MD),Barbara,S182,Mikulski,D,MD,1990
Mitchell (D-ME),George,S144,Mitchell,D,ME,1990
Moynihan (D-NY),Daniel,S113,Moynihan,D,NY,1990
Nunn (D-GA),Sam,S074,Nunn,D,GA,1990
Pell (D-RI),Claiborne,S078,Pell,D,RI,1990
Pressler (R-SD),Larry,S141,Pressler,R,SD,1990
Pryor (D-AR),David,S125,Pryor,D,AR,1990
Reid (D-NV),Harry,S198,Reid,D,NV,1990
Riegle (D-MI),Donald,S107,Riegle,D,MI,1990
Robb (D-VA),Charles,S207,Robb,D,VA,1990
Rockefeller (D-WV),John,S176,Rockefeller,D,WV,1990
Sanford (D-NC),Terry,S178,Sanford,D,NC,1990
Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD,1990
Sasser (D-TN),Jim,S117,Sasser,D,TN,1990
Shelby (D-AL),Richard,S184,Shelby,D,AL,1990
Simon (D-IL),Paul,S175,Simon,D,IL,1990
Wilson (R-CA),Pete,S165,Wilson,R,CA,1990
Wirth (D-CO),Timothy,S181,Wirth,D,CO,1990
Akaka (D-HI),Daniel,S213,Akaka,D,HI,1990
Bond (R-MO),Christopher,S200,Bond,R,MO,1991
Breaux (D-LA),John,S179,Breaux,D,LA,1991
Brown (R-CO),Hank,S214,Brown,R,CO,1991
Bryan (D-NV),Richard,S206,Bryan,D,NV,1991
Burns (R-MT),Conrad,S211,Burns,R,MT,1991
Chafee (R-RI),John,S116,Chafee,R,RI,1991
Coats (R-IN),Dan,S212,Coats,R,IN,1991
Cochran (R-MS),Thad,S136,Cochran,R,MS,1991
Cohen (R-ME),William,S137,Cohen,R,ME,1991
Craig (R-ID),Larry,S215,Craig,R,ID,1991
D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY,1991
Danforth (R-MO),John,S108,Danforth,R,MO,1991
Dole (R-KS),Bob,S026,Dole,R,KS,1991
Domenici (R-NM),Pete,S027,Domenici,R,NM,1991
Durenberger (R-MN),Dave,S133,Durenberger,R,MN,1991
Garn (R-UT),Jake,S034,Garn,R,UT,1991
Gore (D-TN),Albert,S170,Gore,D,TN,1991
Gorton (R-WA),Slade,S152,Gorton,R,WA,1991
Graham (D-FL),Bob,S199,Graham,D,FL,1991
Gramm (R-TX),Phil,S171,Gramm,R,TX,1991
Hatch (R-UT),Orrin,S118,Hatch,R,UT,1991
Hatfield (R-OR),Mark,S044,Hatfield,R,OR,1991
Heflin (D-AL),Howell,S130,Heflin,D,AL,1991
Heinz (R-PA),John,S115,Heinz,R,PA,1991
Helms (R-NC),Jesse,S046,Helms,R,NC,1991
Jeffords (R-VT),James,S204,Jeffords,R,VT,1991
Johnston (D-LA),J.,S054,Johnston,D,LA,1991
Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS,1991
Kasten (R-WI),Robert,S155,Kasten,R,WI,1991
Lieberman (D-CT),Joseph,S210,Lieberman,D,CT,1991
Lott (R-MS),Trent,S203,Lott,R,MS,1991
Lugar (R-IN),Richard,S105,Lugar,R,IN,1991
Mack (R-FL),Connie,S205,Mack,R,FL,1991
McCain (R-AZ),John,S197,McCain,R,AZ,1991
McConnell (R-KY),Mitch,S174,McConnell,R,KY,1991
Murkowski (R-AK),Frank,S157,Murkowski,R,AK,1991
Nickles (R-OK),Don,S158,Nickles,R,OK,1991
Packwood (R-OR),Bob,S075,Packwood,R,OR,1991
Pressler (R-SD),Larry,S141,Pressler,R,SD,1991
Reid (D-NV),Harry,S198,Reid,D,NV,1991
Robb (D-VA),Charles,S207,Robb,D,VA,1991
Roth (R-DE),William,S083,Roth,R,DE,1991
Rudman (R-NH),Warren,S160,Rudman,R,NH,1991
Seymour (R-CA),John,S218,Seymour,R,CA,1991
Shelby (D-AL),Richard,S184,Shelby,D,AL,1991
Simpson (R-WY),Alan,S142,Simpson,R,WY,1991
Smith (R-NH),Bob,S216,Smith,R,NH,1991
Specter (R-PA),Arlen,S161,Specter,R,PA,1991
Stevens (R-AK),Ted,S090,Stevens,R,AK,1991
Symms (R-ID),Steve,S162,Symms,R,ID,1991
Thurmond (R-SC),Strom,S096,Thurmond,R,SC,1991
Wallop (R-WY),Malcolm,S119,Wallop,R,WY,1991
Warner (R-VA),John,S143,Warner,R,VA,1991
Cranston (D-CA),Alan,S023,Cranston,D,CA,1991
Adams (D-WA),Brock,S180,Adams,D,WA,1991
Akaka (D-HI),Daniel,S213,Akaka,D,HI,1991
Baucus (D-MT),Max,S127,Baucus,D,MT,1991
Bentsen (D-TX),Lloyd,S009,Bentsen,D,TX,1991
Biden (D-DE),Joseph,S010,Biden,D,DE,1991
Bingaman (D-NM),Jeff,S167,Bingaman,D,NM,1991
Boren (D-OK),David,S128,Boren,D,OK,1991
Bradley (D-NJ),Bill,S132,Bradley,D,NJ,1991
Bumpers (D-AR),Dale,S014,Bumpers,D,AR,1991
"Burdick, Quentin S (D-ND)",Quentin,S015,Burdick,D,ND,1991
Byrd (D-WV),Robert,S017,Byrd,D,WV,1991
Conrad (D-ND),Kent,S201,Conrad,D,ND,1991
Daschle (D-SD),Thomas,S185,Daschle,D,SD,1991
DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ,1991
Dixon (D-IL),Alan,S149,Dixon,D,IL,1991
Dodd (D-CT),Christopher,S150,Dodd,D,CT,1991
Exon (D-NE),J.,S129,Exon,D,NE,1991
Ford (D-KY),Wendell,S033,Ford,D,KY,1991
Fowler (D-GA),Wyche,S183,Fowler,D,GA,1991
Glenn (D-OH),John,S035,Glenn,D,OH,1991
Grassley (R-IA),Chuck,S153,Grassley,R,IA,1991
Harkin (D-IA),Tom,S172,Harkin,D,IA,1991
Hollings (D-SC),Ernest,S047,Hollings,D,SC,1991
Inouye (D-HI),Daniel,S051,Inouye,D,HI,1991
Kennedy (D-MA),Edward,S055,Kennedy,D,MA,1991
Kerrey (D-NE),J.,S208,Kerrey,D,NE,1991
Kerry (D-MA),John,S173,Kerry,D,MA,1991
Kohl (D-WI),Herb,S209,Kohl,D,WI,1991
Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ,1991
Leahy (D-VT),Patrick,S057,Leahy,D,VT,1991
Levin (D-MI),Carl,S131,Levin,D,MI,1991
Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH,1991
Mikulski (D-MD),Barbara,S182,Mikulski,D,MD,1991
Mitchell (D-ME),George,S144,Mitchell,D,ME,1991
Moynihan (D-NY),Daniel,S113,Moynihan,D,NY,1991
Nunn (D-GA),Sam,S074,Nunn,D,GA,1991
Pell (D-RI),Claiborne,S078,Pell,D,RI,1991
Pryor (D-AR),David,S125,Pryor,D,AR,1991
Riegle (D-MI),Donald,S107,Riegle,D,MI,1991
Rockefeller (D-WV),John,S176,Rockefeller,D,WV,1991
Sanford (D-NC),Terry,S178,Sanford,D,NC,1991
Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD,1991
Sasser (D-TN),Jim,S117,Sasser,D,TN,1991
Simon (D-IL),Paul,S175,Simon,D,IL,1991
Wellstone (D-MN),Paul,S217,Wellstone,D,MN,1991
Wirth (D-CO),Timothy,S181,Wirth,D,CO,1991
Wofford (D-PA),Harris,S219,Wofford,D,PA,1991
"Burdick, Quentin N (D-ND)",Quentin,S015,Burdick,D,ND,1991
Bentsen (D-TX),Lloyd,S009,Bentsen,D,TX,1992
Bond (R-MO),Christopher,S200,Bond,R,MO,1992
Craig (R-ID),Larry,S215,Craig,R,ID,1992
Gramm (R-TX),Phil,S171,Gramm,R,TX,1992
Harkin (D-IA),Tom,S172,Harkin,D,IA,1992
Kerrey (D-NE),J.,S208,Kerrey,D,NE,1992
Symms (R-ID),Steve,S162,Symms,R,ID,1992
Adams (D-WA),Brock,S180,Adams,D,WA,1992
Akaka (D-HI),Daniel,S213,Akaka,D,HI,1992
Baucus (D-MT),Max,S127,Baucus,D,MT,1992
Biden (D-DE),Joseph,S010,Biden,D,DE,1992
Bingaman (D-NM),Jeff,S167,Bingaman,D,NM,1992
Boren (D-OK),David,S128,Boren,D,OK,1992
Bradley (D-NJ),Bill,S132,Bradley,D,NJ,1992
Breaux (D-LA),John,S179,Breaux,D,LA,1992
Brown (R-CO),Hank,S214,Brown,R,CO,1992
Bryan (D-NV),Richard,S206,Bryan,D,NV,1992
Bumpers (D-AR),Dale,S014,Bumpers,D,AR,1992
"Burdick, Quentin S (D-ND)",Quentin,S015,Burdick,D,ND,1992
Burns (R-MT),Conrad,S211,Burns,R,MT,1992
Byrd (D-WV),Robert,S017,Byrd,D,WV,1992
Chafee (R-RI),John,S116,Chafee,R,RI,1992
Coats (R-IN),Dan,S212,Coats,R,IN,1992
Cochran (R-MS),Thad,S136,Cochran,R,MS,1992
Cohen (R-ME),William,S137,Cohen,R,ME,1992
Conrad (D-ND),Kent,S201,Conrad,D,ND,1992
Cranston (D-CA),Alan,S023,Cranston,D,CA,1992
D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY,1992
Danforth (R-MO),John,S108,Danforth,R,MO,1992
Daschle (D-SD),Thomas,S185,Daschle,D,SD,1992
DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ,1992
Dixon (D-IL),Alan,S149,Dixon,D,IL,1992
Dodd (D-CT),Christopher,S150,Dodd,D,CT,1992
Dole (R-KS),Bob,S026,Dole,R,KS,1992
Domenici (R-NM),Pete,S027,Domenici,R,NM,1992
Durenberger (R-MN),Dave,S133,Durenberger,R,MN,1992
Exon (D-NE),J.,S129,Exon,D,NE,1992
Ford (D-KY),Wendell,S033,Ford,D,KY,1992
Fowler (D-GA),Wyche,S183,Fowler,D,GA,1992
Garn (R-UT),Jake,S034,Garn,R,UT,1992
Glenn (D-OH),John,S035,Glenn,D,OH,1992
Gore (D-TN),Albert,S170,Gore,D,TN,1992
Gorton (R-WA),Slade,S152,Gorton,R,WA,1992
Graham (D-FL),Bob,S199,Graham,D,FL,1992
Grassley (R-IA),Chuck,S153,Grassley,R,IA,1992
Hatch (R-UT),Orrin,S118,Hatch,R,UT,1992
Hatfield (R-OR),Mark,S044,Hatfield,R,OR,1992
Heflin (D-AL),Howell,S130,Heflin,D,AL,1992
Helms (R-NC),Jesse,S046,Helms,R,NC,1992
Hollings (D-SC),Ernest,S047,Hollings,D,SC,1992
Inouye (D-HI),Daniel,S051,Inouye,D,HI,1992
Jeffords (R-VT),James,S204,Jeffords,R,VT,1992
Johnston (D-LA),J.,S054,Johnston,D,LA,1992
Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS,1992
Kasten (R-WI),Robert,S155,Kasten,R,WI,1992
Kennedy (D-MA),Edward,S055,Kennedy,D,MA,1992
Kerry (D-MA),John,S173,Kerry,D,MA,1992
Kohl (D-WI),Herb,S209,Kohl,D,WI,1992
Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ,1992
Leahy (D-VT),Patrick,S057,Leahy,D,VT,1992
Levin (D-MI),Carl,S131,Levin,D,MI,1992
Lieberman (D-CT),Joseph,S210,Lieberman,D,CT,1992
Lott (R-MS),Trent,S203,Lott,R,MS,1992
Lugar (R-IN),Richard,S105,Lugar,R,IN,1992
Mack (R-FL),Connie,S205,Mack,R,FL,1992
McCain (R-AZ),John,S197,McCain,R,AZ,1992
McConnell (R-KY),Mitch,S174,McConnell,R,KY,1992
Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH,1992
Mikulski (D-MD),Barbara,S182,Mikulski,D,MD,1992
Mitchell (D-ME),George,S144,Mitchell,D,ME,1992
Moynihan (D-NY),Daniel,S113,Moynihan,D,NY,1992
Murkowski (R-AK),Frank,S157,Murkowski,R,AK,1992
Nickles (R-OK),Don,S158,Nickles,R,OK,1992
Nunn (D-GA),Sam,S074,Nunn,D,GA,1992
Packwood (R-OR),Bob,S075,Packwood,R,OR,1992
Pell (D-RI),Claiborne,S078,Pell,D,RI,1992
Pressler (R-SD),Larry,S141,Pressler,R,SD,1992
Pryor (D-AR),David,S125,Pryor,D,AR,1992
Reid (D-NV),Harry,S198,Reid,D,NV,1992
Riegle (D-MI),Donald,S107,Riegle,D,MI,1992
Robb (D-VA),Charles,S207,Robb,D,VA,1992
Rockefeller (D-WV),John,S176,Rockefeller,D,WV,1992
Roth (R-DE),William,S083,Roth,R,DE,1992
Rudman (R-NH),Warren,S160,Rudman,R,NH,1992
Sanford (D-NC),Terry,S178,Sanford,D,NC,1992
Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD,1992
Sasser (D-TN),Jim,S117,Sasser,D,TN,1992
Seymour (R-CA),John,S218,Seymour,R,CA,1992
Shelby (D-AL),Richard,S184,Shelby,D,AL,1992
Simon (D-IL),Paul,S175,Simon,D,IL,1992
Simpson (R-WY),Alan,S142,Simpson,R,WY,1992
Smith (R-NH),Bob,S216,Smith,R,NH,1992
Specter (R-PA),Arlen,S161,Specter,R,PA,1992
Stevens (R-AK),Ted,S090,Stevens,R,AK,1992
Thurmond (R-SC),Strom,S096,Thurmond,R,SC,1992
Wallop (R-WY),Malcolm,S119,Wallop,R,WY,1992
Warner (R-VA),John,S143,Warner,R,VA,1992
Wellstone (D-MN),Paul,S217,Wellstone,D,MN,1992
Wirth (D-CO),Timothy,S181,Wirth,D,CO,1992
Wofford (D-PA),Harris,S219,Wofford,D,PA,1992
"Burdick, Jocelyn Birch (D-ND)",Jocelyn,S220,Burdick,D,ND,1992
Bennett (R-UT),Robert,S231,Bennett,R,UT,1993
Brown (R-CO),Hank,S214,Brown,R,CO,1993
Burns (R-MT),Conrad,S211,Burns,R,MT,1993
Cochran (R-MS),Thad,S136,Cochran,R,MS,1993
Coverdell (R-GA),Paul,S228,Coverdell,R,GA,1993
Craig (R-ID),Larry,S215,Craig,R,ID,1993
Dole (R-KS),Bob,S026,Dole,R,KS,1993
Domenici (R-NM),Pete,S027,Domenici,R,NM,1993
Faircloth (R-NC),Lauch,S227,Faircloth,R,NC,1993
Gorton (R-WA),Slade,S152,Gorton,R,WA,1993
Gramm (R-TX),Phil,S171,Gramm,R,TX,1993
Grassley (R-IA),Chuck,S153,Grassley,R,IA,1993
Gregg (R-NH),Judd,S224,Gregg,R,NH,1993
Hatch (R-UT),Orrin,S118,Hatch,R,UT,1993
Hatfield (R-OR),Mark,S044,Hatfield,R,OR,1993
Helms (R-NC),Jesse,S046,Helms,R,NC,1993
Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS,1993
Kempthorne (R-ID),Dirk,S232,Kempthorne,R,ID,1993
Lott (R-MS),Trent,S203,Lott,R,MS,1993
Lugar (R-IN),Richard,S105,Lugar,R,IN,1993
Mack (R-FL),Connie,S205,Mack,R,FL,1993
McCain (R-AZ),John,S197,McCain,R,AZ,1993
McConnell (R-KY),Mitch,S174,McConnell,R,KY,1993
Murkowski (R-AK),Frank,S157,Murkowski,R,AK,1993
Nickles (R-OK),Don,S158,Nickles,R,OK,1993
Pressler (R-SD),Larry,S141,Pressler,R,SD,1993
Shelby (D-AL),Richard,S184,Shelby,D,AL,1993
Simpson (R-WY),Alan,S142,Simpson,R,WY,1993
Smith (R-NH),Bob,S216,Smith,R,NH,1993
Stevens (R-AK),Ted,S090,Stevens,R,AK,1993
Thurmond (R-SC),Strom,S096,Thurmond,R,SC,1993
Wallop (R-WY),Malcolm,S119,Wallop,R,WY,1993
Warner (R-VA),John,S143,Warner,R,VA,1993
Akaka (D-HI),Daniel,S213,Akaka,D,HI,1993
Baucus (D-MT),Max,S127,Baucus,D,MT,1993
Biden (D-DE),Joseph,S010,Biden,D,DE,1993
Bingaman (D-NM),Jeff,S167,Bingaman,D,NM,1993
Bond (R-MO),Christopher,S200,Bond,R,MO,1993
Boren (D-OK),David,S128,Boren,D,OK,1993
Boxer (D-CA),Barbara,S223,Boxer,D,CA,1993
Bradley (D-NJ),Bill,S132,Bradley,D,NJ,1993
Breaux (D-LA),John,S179,Breaux,D,LA,1993
Bryan (D-NV),Richard,S206,Bryan,D,NV,1993
Bumpers (D-AR),Dale,S014,Bumpers,D,AR,1993
Byrd (D-WV),Robert,S017,Byrd,D,WV,1993
Campbell (D-CO),Ben,S225,Campbell,D,CO,1993
Chafee (R-RI),John,S116,Chafee,R,RI,1993
Coats (R-IN),Dan,S212,Coats,R,IN,1993
Cohen (R-ME),William,S137,Cohen,R,ME,1993
Conrad (D-ND),Kent,S201,Conrad,D,ND,1993
D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY,1993
Danforth (R-MO),John,S108,Danforth,R,MO,1993
Daschle (D-SD),Thomas,S185,Daschle,D,SD,1993
DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ,1993
Dodd (D-CT),Christopher,S150,Dodd,D,CT,1993
Dorgan (D-ND),Byron,S222,Dorgan,D,ND,1993
Durenberger (R-MN),Dave,S133,Durenberger,R,MN,1993
Exon (D-NE),J.,S129,Exon,D,NE,1993
Feingold (D-WI),Russell,S230,Feingold,D,WI,1993
